PID 3473893 sees CUDA_VISIBLE_DEVICES = 0
→ torch.device is 0 Tesla V100-SXM2-16GB
[INFO 39:04] Using device: cuda
[INFO 39:04] #### config : {'seed': 0, 'dataset_name': 'assist0910', 'load_params': True, 'save_params': False, 'embs_path': '../embs/', 'params_path': '../ckpt/', 'early_stopping': True, 'esc': 'error', 'verbose_early_stopping': False, 'disable_tqdm': False, 'valid_metric': 'rmse', 'learning_rate': 0.001, 'batch_size': 512, 'valid_batch_size': 10000, 'num_epochs': 100, 'eval_freq': 1, 'patience': 20, 'device': device(type='cuda'), 'lambda': 2.67605964593852e-06, 'tensorboard': False, 'flush_freq': True, 'pred_metrics': ['mi_acc', 'rmse', 'mae', 'mi_prec', 'mi_rec', 'mi_f_b', 'mi_auc', 'ma_prec', 'ma_rec', 'ma_f_b'], 'profile_metrics': ['meta_doa', 'pc-er', 'rm'], 'num_responses': 12, 'low_mem': False, 'n_query': 16, 'CDM': 'impact', 'i_fold': 0, 'num_inner_users_epochs': 3, 'num_inner_epochs': 10, 'inner_lr': 0.0001, 'inner_user_lr': 0.01, 'meta_lr': 0.05, 'meta_trainer': 'Approx_GAP', 'num_workers': 0, 'pin_memory': False, 'debug': False} ####
[INFO 39:22] Random_cont_model
[INFO 39:23] compiling CDM model
[INFO 39:34] compiling selection model
[INFO 39:34] ⏳ Début de l'entraînement...
[INFO 39:34] ------- START Training
[INFO 39:34] train on cuda
[INFO 39:53] - meta_params: 0.05
[INFO 40:00] rmse : 0.5597182512283325
[INFO 40:00] valid_rmse : 1.3651665449142456
[INFO 40:00] valid_loss : 1.668437123298645
[INFO 40:13] - meta_params: 0.05
[INFO 40:19] rmse : 0.5671443343162537
[INFO 40:19] valid_rmse : 1.3832788467407227
[INFO 40:19] valid_loss : 1.677623987197876
[INFO 40:31] - meta_params: 0.05
[INFO 40:36] rmse : 0.561583936214447
[INFO 40:36] valid_rmse : 1.369717001914978
[INFO 40:36] valid_loss : 1.6771749258041382
[INFO 40:47] - meta_params: 0.05
[INFO 40:53] rmse : 0.5620494484901428
[INFO 40:53] valid_rmse : 1.3708523511886597
[INFO 40:53] valid_loss : 1.6724752187728882
[INFO 41:03] - meta_params: 0.025
[INFO 41:09] rmse : 0.5550264716148376
[INFO 41:09] valid_rmse : 1.353723168373108
[INFO 41:09] valid_loss : 1.6656006574630737
[INFO 41:19] - meta_params: 0.025
[INFO 41:25] rmse : 0.5592508316040039
[INFO 41:25] valid_rmse : 1.364026427268982
[INFO 41:25] valid_loss : 1.6867821216583252
[INFO 41:34] - meta_params: 0.025
[INFO 41:40] rmse : 0.556438148021698
[INFO 41:40] valid_rmse : 1.3571662902832031
[INFO 41:40] valid_loss : 1.6817606687545776
[INFO 41:49] - meta_params: 0.025
[INFO 41:55] rmse : 0.557377278804779
[INFO 41:55] valid_rmse : 1.3594567775726318
[INFO 41:55] valid_loss : 1.6754577159881592
[INFO 42:04] - meta_params: 0.0125
[INFO 42:09] rmse : 0.5531386137008667
[INFO 42:09] valid_rmse : 1.3491185903549194
[INFO 42:09] valid_loss : 1.6849172115325928
[INFO 42:18] - meta_params: 0.0125
[INFO 42:24] rmse : 0.5587830543518066
[INFO 42:24] valid_rmse : 1.3628854751586914
[INFO 42:24] valid_loss : 1.6670392751693726
[INFO 42:32] - meta_params: 0.0125
[INFO 42:38] rmse : 0.5625145435333252
[INFO 42:38] valid_rmse : 1.371986746788025
[INFO 42:38] valid_loss : 1.6716383695602417
[INFO 42:46] - meta_params: 0.00625
[INFO 42:52] rmse : 0.5601852536201477
[INFO 42:52] valid_rmse : 1.3663054704666138
[INFO 42:52] valid_loss : 1.6805613040924072
[INFO 43:00] - meta_params: 0.00625
[INFO 43:06] rmse : 0.557377278804779
[INFO 43:06] valid_rmse : 1.3594567775726318
[INFO 43:06] valid_loss : 1.669906735420227
[INFO 43:14] - meta_params: 0.00625
[INFO 43:19] rmse : 0.5587830543518066
[INFO 43:19] valid_rmse : 1.3628854751586914
[INFO 43:19] valid_loss : 1.674259066581726
[INFO 43:27] - meta_params: 0.003125
[INFO 43:33] rmse : 0.552665650844574
[INFO 43:33] valid_rmse : 1.3479650020599365
[INFO 43:33] valid_loss : 1.673601746559143
[INFO 43:41] - meta_params: 0.003125
[INFO 43:46] rmse : 0.5550264716148376
[INFO 43:46] valid_rmse : 1.353723168373108
[INFO 43:46] valid_loss : 1.6740432977676392
[INFO 43:54] - meta_params: 0.003125
[INFO 44:00] rmse : 0.5611181259155273
[INFO 44:00] valid_rmse : 1.3685808181762695
[INFO 44:00] valid_loss : 1.6749827861785889
[INFO 44:07] - meta_params: 0.0015625
[INFO 44:13] rmse : 0.5479134917259216
[INFO 44:13] valid_rmse : 1.3363744020462036
[INFO 44:13] valid_loss : 1.6752855777740479
[INFO 44:20] - meta_params: 0.0015625
[INFO 44:26] rmse : 0.5540833473205566
[INFO 44:26] valid_rmse : 1.3514227867126465
[INFO 44:26] valid_loss : 1.6789882183074951
[INFO 44:33] - meta_params: 0.0015625
[INFO 44:38] rmse : 0.5507696866989136
[INFO 44:38] valid_rmse : 1.3433407545089722
[INFO 44:38] valid_loss : 1.6618447303771973
[INFO 44:45] - meta_params: 0.0015625
[INFO 44:51] rmse : 0.5597182512283325
[INFO 44:51] valid_rmse : 1.3651665449142456
[INFO 44:51] valid_loss : 1.6678348779678345
[INFO 44:58] - meta_params: 0.0015625
[INFO 45:04] rmse : 0.5587830543518066
[INFO 45:04] valid_rmse : 1.3628854751586914
[INFO 45:04] valid_loss : 1.6670007705688477
[INFO 45:11] - meta_params: 0.0015625
[INFO 45:16] rmse : 0.5597182512283325
[INFO 45:16] valid_rmse : 1.3651665449142456
[INFO 45:16] valid_loss : 1.6738154888153076
[INFO 45:23] - meta_params: 0.00078125
[INFO 45:29] rmse : 0.558314859867096
[INFO 45:29] valid_rmse : 1.3617435693740845
[INFO 45:29] valid_loss : 1.6732538938522339
[INFO 45:36] - meta_params: 0.00078125
[INFO 45:41] rmse : 0.5639074444770813
[INFO 45:41] valid_rmse : 1.3753840923309326
[INFO 45:41] valid_loss : 1.6718963384628296
[INFO 45:48] - meta_params: 0.00078125
[INFO 45:53] rmse : 0.5536112189292908
[INFO 45:53] valid_rmse : 1.3502713441848755
[INFO 45:53] valid_loss : 1.6716828346252441
[INFO 46:00] - meta_params: 0.000390625
[INFO 46:06] rmse : 0.5639074444770813
[INFO 46:06] valid_rmse : 1.3753840923309326
[INFO 46:06] valid_loss : 1.6834007501602173
[INFO 46:12] - meta_params: 0.000390625
[INFO 46:18] rmse : 0.5569078922271729
[INFO 46:18] valid_rmse : 1.3583120107650757
[INFO 46:18] valid_loss : 1.6655596494674683
[INFO 46:24] - meta_params: 0.000390625
[INFO 46:30] rmse : 0.5569078922271729
[INFO 46:30] valid_rmse : 1.3583120107650757
[INFO 46:30] valid_loss : 1.6797136068344116
[INFO 46:37] - meta_params: 0.0001953125
